,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,y
12,0.3458235479307969,0.03724684437573414,0.0,0.025761777570476405,0.10148213410420764,0.015698513795024203,0.0012235789831976198,0.3458235479307969,0.3458235479307969,0.282761266122943,0.11257592178218181,0.06922411175741114,0.043618900216279746,0.0257691537415973,0.007495495050823464,0.01336801428351959,0.024936880883039646,0.034611860730301966,0.0241986651696669,0.04640549224453362,0.025279526396927997,0.015463436712422713,0.05919880325012267,0.011960559046737122,0
13,0.4457588389988069,0.1181667650072752,0.0,0.0,0.026775864549187837,0.0,0.0,0.0,0.051221090506412444,0.4457588389988069,0.2821685888949609,0.019301416472694646,0.014568025593882154,0.0,0.009605825440837244,0.0,0.0,0.04287732402129877,0.4457588389988069,0.07600788814902944,0.0,0.0,0.03348991215781188,0.0,0
14,0.2935700239041944,0.10102716390044884,0.020066107881715513,0.0435477105887234,0.07976196033381795,0.0,0.021332702599031833,0.12975240296658147,0.1970810687834493,0.2935700239041944,0.2935700239041944,0.09086664045047954,0.097229458808719,0.11563968096035275,0.10366888701479678,0.0453648888307818,0.03366409101482964,0.2935700239041944,0.2935700239041944,0.2935700239041944,0.08206620206491076,0.021204076440439028,0.06949677962569063,0.0,0
15,0.25062818264055925,0.15958383138808596,0.026355761675202777,0.03708137780800378,0.015561091925956555,0.012455699345279654,0.0063712152373323954,0.0,0.012283574042426325,0.3749751817481166,0.3749751817481166,0.17367930345322982,0.24848145512145806,0.010498036715898553,0.027980725920166837,0.022690451272782703,0.07048903747142807,0.2424273547691209,0.1842647543877086,0.1374620442901315,0.01877698673036937,0.0,0.05491503559299448,0.013982814895177052,0
16,0.3740356353274312,0.3740356353274312,0.17794394940894653,0.047542034418085126,0.052415511692649235,0.0,0.0,0.0,0.0,0.3740356353274312,0.07357637967680425,0.015294194302497505,0.01983831064314562,0.002571143929584278,0.00901122614732417,0.0,0.02993828161054845,0.20435238840471906,0.3740356353274312,0.17367784431968866,0.012250065490092683,0.0,0.058633475894559105,0.0,0
17,0.27543159215203994,0.14591578470899663,0.021169597004851347,0.026993308810654794,0.15091719529854852,0.07683698273530196,0.022157329357977942,0.05040488503531039,0.26675371974096057,0.27543159215203994,0.061448646997732906,0.0736551261498723,0.01810282945778564,0.0,0.056589637096694234,0.021010189045419805,0.27543159215203994,0.27543159215203994,0.12738223707822047,0.061952735499931626,0.09759974470761848,0.022765040462984054,0.25474715863012326,0.093514291751768,0
18,0.3300034481569039,0.025044570451176536,0.0,0.007753607654844067,0.03132058030677972,0.0007597022451076864,0.01382373185965323,0.15795068401181572,0.06078507534104915,0.3300034481569039,0.07199533163303938,0.08422912997591597,0.030443201810538334,0.0,0.021130688718703577,0.05606215604184217,0.3300034481569039,0.3300034481569039,0.3300034481569039,0.041906569030570155,0.01824442280988556,0.012929912830398656,0.014192608977115677,0.02214129622639166,0
19,0.28484790908052565,0.1500937102704387,0.0738335916196627,0.05032646923243496,0.18153577834366233,0.07261121742532313,0.04602579500504357,0.16638048027302665,0.18667469699649025,0.28484790908052565,0.07938230488550259,0.08047559873493594,0.01002344174329965,0.030574725255347688,0.06361907043267787,0.0279474503051061,0.20642935081282146,0.2188258113931715,0.28484790908052565,0.030024272917860455,0.08764139550733983,0.05922024878405755,0.2054376379329475,0.12051737286166514,0
20,0.29485895232467646,0.02354186348467043,0.016921885516844943,0.02223967855419019,0.07296383628023057,0.04047233941361203,0.17429041252154903,0.19513768117290306,0.14270048771978264,0.31131642370928425,0.31131642370928425,0.31131642370928425,0.2596971444312547,0.07690245707347446,0.04194974108498116,0.028556059204182308,0.0,0.01706655166244309,0.13390845661512807,0.1259748263637467,0.04346769037183386,0.07693720417910735,0.055757690032650964,0.03256412758079928,0
21,0.2965035335573697,0.2965035335573697,0.05257752266095119,0.1196890782268119,0.09404334420617848,0.02731471581463732,0.08448130509069678,0.031000320848198377,0.1741429248468716,0.2965035335573697,0.12743129320489405,0.05904305305101735,0.0,0.051831782836540996,0.04272135365406478,0.03767120043507549,0.11841616629696892,0.24885204049119372,0.2965035335573697,0.2965035335573697,0.14089834633777062,0.18781928467602454,0.22962848920779952,0.0,0
22,0.19367512736660586,0.008648005260703626,0.018481248947125533,0.0,0.17614843213036066,0.05093961589252954,0.11299010963168307,0.29352728148222124,0.1775165971558155,0.29352728148222124,0.09489372095442536,0.026340210573388208,0.010071439354308835,0.0,0.0632008587192934,0.015475155331880125,0.29352728148222124,0.25539389071267726,0.29352728148222124,0.29352728148222124,0.043537943398554615,0.04906433675553434,0.1798253756362706,0.017582316818111114,0
23,0.4834075586853637,0.0,0.0,0.0,0.03386655987714367,0.0,0.0,0.0,0.0,0.27967418069010774,0.03431144977589939,0.0,0.0,0.0,0.0,0.0,0.019535136295138568,0.2595649720150158,0.4834075586853637,0.0,0.0,0.0,0.036327397791201234,0.0,0
24,0.3584582340349899,0.06781919441578645,0.021726947194627397,0.0,0.08797913549818319,0.03260435505645295,0.0,0.027232218782407086,0.19936058527389053,0.3584582340349899,0.18273277880085004,0.054896630122275726,0.11973421234761567,0.0691499143067342,0.03352391982092405,0.04221108578164408,0.23511981935053472,0.3584582340349899,0.2603485678940347,0.04003763628557039,0.0,0.07722300190392695,0.1259904515882648,0.043833246896108104,0
25,0.29502380401448025,0.23273134086908717,0.25328553179007807,0.11904582643633999,0.03909900293655181,0.0,0.046316476100876906,0.06845565866806387,0.18073152620472252,0.29502380401448025,0.21204871231186265,0.13124941486740285,0.06687100699332063,0.02137330293019892,0.0,0.0,0.0,0.20856405860002145,0.29502380401448025,0.1047319725712188,0.03790102852962946,0.04926099569372013,0.14163267088735415,0.05990670520195039,0
26,0.3717252968651451,0.032186686736743166,0.005857983730895997,0.007855045608435708,0.029368955967299167,0.007375146009731643,0.024368509728005562,0.09303740504292712,0.12517474987801824,0.3717252968651451,0.030940205850844737,0.0,0.007606192338707814,0.0,0.004224064677946938,0.03396527492170456,0.1983419781685096,0.3717252968651451,0.06727565772158797,0.13314108420985019,0.09835765852439449,0.05836730009108593,0.13457493717393815,0.023009383582711256,0
27,0.1865485689539728,0.019228997908368614,0.002950893462016453,0.015706878185417383,0.0069921416045104585,0.019761427711513634,0.001797272723329219,0.0028668043680090895,0.23023858511203135,0.41823977257256484,0.41823977257256484,0.05811050887716271,0.024565045327873153,0.012958397732520041,0.04558587686827338,0.019919694497674736,0.0,0.05263018493232734,0.2296170850272102,0.13739523046850038,0.04138773993913916,0.01754226571872072,0.05252290535376335,0.0,0
28,0.31312727783856154,0.31312727783856154,0.2046775563067512,0.020642049260011397,0.14917870361347652,0.0,0.0,0.022943686092415455,0.07856118798264486,0.31312727783856154,0.31312727783856154,0.28353932979397145,0.14672805625942623,0.022580001343114435,0.015594297547900609,0.005391319302293399,0.0,0.055688330997627315,0.31312727783856154,0.31312727783856154,0.0707928912220691,0.015237652299539566,0.06709029064993302,0.013172690073165247,0
29,0.43551881801664866,0.11345112173798408,0.010952191677117683,0.01490722393637169,0.02021753082386062,0.0,0.0012349398470848628,0.0,0.0370988054950244,0.43551881801664866,0.041121223144937595,0.04463620353977055,0.010042957319817056,0.006345008628667569,0.0,0.0,0.0,0.049952319015078545,0.43551881801664866,0.1532648276578809,0.061542823766879376,0.038174709581998874,0.056154141458538906,0.0,0
30,0.3375123723979843,0.0355976221847076,0.03309287689294975,0.018654483600701287,0.010345771112086451,0.0016468708378478008,0.0,0.0,0.044121880256732283,0.3375123723979843,0.08399650440063523,0.11707647786732224,0.08965654293544859,0.0788184279126835,0.013063372404865927,0.1927665866859185,0.26079336909136935,0.3375123723979843,0.3375123723979843,0.1489709582051021,0.0,0.018090405281027438,0.02229430087891494,0.0,0
31,0.39367577243325513,0.39367577243325513,0.031928137361405054,0.0053369753853550195,0.09501104738060112,0.010983619926124271,0.0,0.01448835237581757,0.04709919092037395,0.39367577243325513,0.39367577243325513,0.04593618565856432,0.016890691964724362,0.005337119992466321,0.0016954519488323642,0.004809684272171016,0.0014783352901501195,0.0,0.39367577243325513,0.3807475585117782,0.03839685534579404,0.017889646698154796,0.09250201857349583,0.0,0
32,0.3062350451564157,0.049801679912917694,0.03400774818415498,0.1356171540538162,0.07899864802603286,0.04189532865131161,0.04343161621707266,0.06394771325975031,0.3062350451564157,0.3062350451564157,0.0712310131048708,0.04269115836747394,0.062398718832083123,0.07861225096809689,0.023002864375079174,0.03914924841409642,0.05267744131581859,0.270117301794778,0.3062350451564157,0.09194504515293711,0.0,0.034711520230397676,0.3061358522698026,0.012899029538322847,0
33,0.2385387882387768,0.056699008372420194,0.014164124395870533,0.003938616540799993,0.02273243537191838,0.0,0.0,0.007728592427988624,0.08874539624818081,0.5055630518655462,0.000876778864625968,0.007422237705946678,0.0,0.0,0.0029143767129311874,0.0,0.0014387965692559193,0.25345461686232973,0.30202307873302675,0.04781375824405819,0.003493382857489424,0.005082555751190916,0.01427398786656841,0.002813184939948621,0
34,0.3083268977896237,0.2818987275380254,0.013573482791977103,0.007160895336516289,0.05563391181453051,0.0,0.017212480069222873,0.0,0.03432379715759928,0.28162386650442284,0.10341032239433672,0.05367448405411599,0.08269984810422698,0.0,0.10644572912925249,0.09999247079918722,0.22292357146081077,0.3083268977896237,0.3083268977896237,0.09457754786434035,0.009589430752114757,0.041699674950569025,0.13131528920516602,0.06453507880178591,0
35,0.24819917430517496,0.11924107129154565,0.11536115808075527,0.038931676239030676,0.15236815074823581,0.0246235135182923,0.01559380514427268,0.24819917430517496,0.24819917430517496,0.24819917430517496,0.057581355246664495,0.02349622878713664,0.015390756003699206,0.07986624911527859,0.12248397919298534,0.20505419066481148,0.08707860347767704,0.15547527463712332,0.24819917430517496,0.24819917430517496,0.1210679861059509,0.0,0.24819917430517496,0.03348885489890627,0
36,0.32415658366559413,0.020955763242054417,0.08760645816938059,0.03034990317223632,0.03133258135064102,0.0,0.0,0.042549997870139196,0.32415658366559413,0.32415658366559413,0.013448450034940636,0.020329719239859958,0.03233809788080332,0.020143808277718972,0.0602479051334783,0.02461799678318786,0.19360543292634602,0.32415658366559413,0.23716562357324056,0.22157467274551784,0.07841121095593259,0.023980986006121,0.08685327225006595,0.012468099926476767,0
37,0.3144719590763608,0.12174779214244212,0.00891798278689833,0.0,0.03982590675563978,0.007719184345143697,0.00831488117895001,0.025808169919197977,0.09827251838970365,0.3144719590763608,0.3144719590763608,0.07854055499926847,0.026579005415367694,0.05620781937812401,0.011944709888848925,0.0,0.026729316099100873,0.24775247721365942,0.31204514793980737,0.3144719590763608,0.1662335477522182,0.014173690840991987,0.09763778434491448,0.022378517609806737,0
38,0.32540173886568674,0.2131427717818113,0.216571936594063,0.016259055177749848,0.06459152175547597,0.010387090597128942,0.023392074418223618,0.04099193917971674,0.07420839591538027,0.32540173886568674,0.32540173886568674,0.050384926107867545,0.04289474356074941,0.0,0.01024627531768905,0.0,0.01976884239326924,0.11500997710455899,0.32540173886568674,0.32540173886568674,0.29038403956790304,0.013252339527493526,0.1862785729340556,0.0,0
39,0.44358329273600844,0.07068369276599885,0.016948405192969765,0.0,0.018782010989443987,0.0,0.0,0.0,0.021829509982029916,0.44358329273600844,0.1011169798187354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44358329273600844,0.11985192998729044,0.04731859172001912,0.00115721710942843,0.05113733153795407,0.0,0
40,0.3310426148871232,0.1714646048210353,0.036129927291746695,0.006806964357939428,0.03666438654746236,0.004694070351911031,0.0025787321657769003,0.0077997983144299085,0.17487605359197447,0.3310426148871232,0.03306503280341021,0.004781281349323356,0.018164371989411707,0.0,0.022039854543302373,0.05075083301345488,0.22711431097840742,0.3310426148871232,0.3310426148871232,0.07510439818297891,0.00934387486017698,0.03967170969355039,0.19400224605848485,0.009736790780482247,0
41,0.3345187042888453,0.24787040152849724,0.15616618465965007,0.016655148131460858,0.17296762574002486,0.070385800168375,0.08309852520184823,0.15669005679149078,0.1710015614259996,0.3345187042888453,0.04546592496330218,0.05333895592676417,0.057530730955788464,0.055945156024926404,0.05884449739498851,0.12743655158865422,0.14017338426776463,0.24590246057139845,0.27581212520307696,0.07382550246583011,0.11165352620905496,0.05287651979605575,0.03313886411616829,0.007152208549484627,0
42,0.28851484511299114,0.28851484511299114,0.07506662044592832,0.011035464085449687,0.08321340111434193,0.0,0.0,0.0,0.15653006348864476,0.28851484511299114,0.2849423081834984,0.24777782156471184,0.08760013147195425,0.011990018138540623,0.014883621141696578,0.019089276863924,0.02851486520789319,0.046545959027522885,0.28851484511299114,0.28851484511299114,0.13171095381176007,0.03526858032610335,0.0720502113564215,0.011239720565877104,0
43,0.3164114037966974,0.04428085579759899,0.019298128840412983,0.0,0.10173658419759475,0.0,0.0,0.23451346584824334,0.3164114037966974,0.3164114037966974,0.09436371883155983,0.05703193317709749,0.07966321126140533,0.07491929830181919,0.04857033901729063,0.068299635176421,0.056811781356198486,0.0894383810907996,0.3164114037966974,0.04648984024910667,0.040606220105225986,0.03368161991700696,0.18844090423317097,0.02540922582766258,0
44,0.359587488847896,0.039745062949499824,0.0,0.0,0.02115743858999549,0.0,0.0,0.0,0.359587488847896,0.359587488847896,0.011497220891367324,0.0,0.0,0.0,0.0,0.0,0.0,0.359587488847896,0.359587488847896,0.12801468377890515,0.008160039911132322,0.010084553498063543,0.02181187488421628,0.00238344835229819,0
45,0.3156925499850648,0.04822212504911365,0.0,0.0,0.03648449960148884,0.0,0.0,0.053855916077000465,0.3156925499850648,0.3156925499850648,0.3156925499850648,0.033486673287802665,0.012351887463525255,0.017543151902122554,0.0,0.006607667787615223,0.05273168021198324,0.2219819240466818,0.2745978689118896,0.19899353082669693,0.109108364347232,0.08220917873622681,0.1299542574127884,0.0,0
46,0.1994377104902834,0.021463377074268382,0.014044278895610406,0.0033903271664691655,0.018684105837600332,0.0028736495881406298,0.0020112941165365333,0.0,0.007666924972129566,0.4995285543439188,0.3200401217524388,0.01948328446138562,0.006537610811333406,0.0,0.007395672421496864,0.0033230711701441843,0.021623940240885937,0.1433401654159374,0.2091630965087573,0.08203364721001569,0.0067411948228428935,0.013065295171590979,0.018480272751141887,0.003437620421370729,0
47,0.26813463994734316,0.0736004403806234,0.07992034901407968,0.06833354607205672,0.1895391106460605,0.02856961783365793,0.01296979558549989,0.02703733818826795,0.26813463994734316,0.26813463994734316,0.0641315845488176,0.0883486475017416,0.0,0.012659501367722762,0.021559401617659044,0.02864779796317415,0.12561490375817977,0.26813463994734316,0.26813463994734316,0.2269652660092679,0.1433638584725097,0.10311641297030139,0.1444666652135487,0.16154637529484636,0
48,0.2628731309108743,0.12570407727337526,0.10560080869751336,0.07280720186762743,0.14098496840503683,0.03955316038719057,0.04030829753282563,0.22492401559493058,0.2628731309108743,0.15322876070630237,0.02282776362267676,0.03629169085989423,0.05831377828414694,0.23620873116575863,0.07490677982101775,0.07342846439611726,0.2243562002342101,0.2628731309108743,0.2275546943796144,0.14623580136780884,0.14394630087626947,0.041186136189502474,0.17811594259930713,0.046266292188060554,0
49,0.3233930933421859,0.10307448775519538,0.008172020493441358,0.014164083323231564,0.0747975292031217,0.023901899538588307,0.07859089706230885,0.13091179865601751,0.32069455716076395,0.3233930933421859,0.01648646775606118,0.010487051424686573,0.009942392191878613,0.020231080691186766,0.020187079869665937,0.018639862539477095,0.23245685423204576,0.20214973898612576,0.15917569678032484,0.03892079052997213,0.05416860224206808,0.1079184909091285,0.3233930933421859,0.14674260756518834,0
50,0.34354832895344406,0.20640972700766766,0.05234387244023823,0.015891699295346253,0.02823608378212573,0.04702399738554376,0.06879079464207288,0.0,0.10105145835396634,0.34354832895344406,0.27927538556861276,0.05314195772332905,0.01699472175477021,0.0,0.0,0.0,0.0,0.20611991843794222,0.30662229479475966,0.34354832895344406,0.054751622408395526,0.03196402602747153,0.08664031641871098,0.009660384917901763,0
51,0.29095064556936456,0.060629192264685605,0.003118821577283411,0.008336064781957876,0.013624911306222603,0.0022932569601372137,0.0027732587866286158,0.017986983494455572,0.10989474698243337,0.4219288397403259,0.4219288397403259,0.037622644547717715,0.0666020495643236,0.030654912399852872,0.08850455624506244,0.0390853067443043,0.1597874243341778,0.33087365252391476,0.11553298912941583,0.04164413751833398,0.01490349594917171,0.0,0.02138840267664578,0.006770266422695968,0
52,0.27699274132623125,0.27699274132623125,0.0979432338921473,0.06587502196597603,0.13931248539653773,0.012060785213454222,0.013742028887555054,0.05264765722222149,0.140916685622104,0.27699274132623125,0.18631037976158304,0.20239326573296063,0.1491336688237773,0.14446024748741945,0.04587829892496537,0.08701708098160241,0.10074856711171029,0.27699274132623125,0.27699274132623125,0.160398414070389,0.15724518422241415,0.15011963646545906,0.18108413748770952,0.050041443904555095,0
53,0.3794785204040039,0.0017567800380981853,0.005776629814395684,0.026019273659591762,0.03190568211474213,0.03288690032814477,0.0,0.01325565080499301,0.0,0.3794785204040039,0.10417780444465119,0.2509891787023445,0.058074188981319844,0.1724850067065175,0.2355423398009474,0.19072264091214403,0.10715539543784151,0.2515008053092448,0.3794785204040039,0.08345974348063682,0.044201964548004874,0.0,0.04869883861724191,0.0,0
54,0.219040155027104,0.028224998889548703,0.02207907364363119,0.017682827175913324,0.03312642812663397,0.007675964353263152,0.005178262595744168,0.008000048659421496,0.024596927125439757,0.4395369931134105,0.4395369931134105,0.020789051589181207,0.0,0.005566560737436333,0.0010234028544808544,0.0272471865108441,0.01978596229537237,0.10259443005618123,0.3665619590613748,0.0462289354231985,0.0017961058313885315,0.005332528485281317,0.04042525181529439,0.0,0
55,0.36185640217960613,0.09290431551860424,0.00326306905968473,0.0,0.07359216815136975,0.021954118021919804,0.02128966894721658,0.06251326307325528,0.20995651669737686,0.36185640217960613,0.09289366242330142,0.020017116250857392,0.03396618049995161,0.03457395951623767,0.005541610787319053,0.0057949992488656845,0.05520070427909341,0.30408006810288396,0.36185640217960613,0.10438216814530407,0.021447730625270438,0.0,0.14106246624043714,0.029241768260766195,0
56,0.279673836184486,0.17139505342648387,0.021669465161510113,0.04092237147778115,0.07734871057002461,0.012576524235439151,0.0490144355835131,0.08306161721104206,0.279673836184486,0.279673836184486,0.020294102438620322,0.021417679932156035,0.00962980011664139,0.0,0.006208516818881521,0.02902802158480904,0.1562411902883262,0.279673836184486,0.279673836184486,0.2657650968855172,0.22434279393455658,0.0865844182620421,0.131362880527381,0.051356016294906465,0
57,0.39935949381613783,0.15813462561795047,0.0,0.0,0.022927022448971438,0.0,0.0,0.0,0.027468367176057575,0.39935949381613783,0.061204799139573954,0.018525276835773968,0.032855312234333134,0.08584277958563652,0.0,0.0,0.018247633163830587,0.11486710987776695,0.39935949381613783,0.1206736515837446,0.016795939834851677,0.05645684576028312,0.06349243567232685,0.0544217144099515,0
58,0.14203886927103837,0.02119028048847085,0.00877022599135132,0.016255690836231185,0.18725716970064926,0.08876935309998354,0.10063467315220342,0.04303879186525316,0.24601752938292867,0.28200977541269046,0.28200977541269046,0.10373366228564421,0.017656036582373105,0.02310230221920959,0.03096672796461408,0.07660143739549254,0.056060313283586204,0.1251477415559594,0.1428771045584154,0.062338582651321,0.06398858240241605,0.14519047546241615,0.28200977541269046,0.28200977541269046,0
59,0.3284006152830252,0.3284006152830252,0.048788071235982416,0.0,0.03573882619791725,0.0,0.0,0.0,0.04808869002489824,0.3284006152830252,0.3284006152830252,0.05666851621426558,0.0,0.02619553147838977,0.017701426608286157,0.019922816769129846,0.041340802936400335,0.32152325872061094,0.3284006152830252,0.3284006152830252,0.12677951479740637,0.05345577780761395,0.06732314136263329,0.0,0
60,0.3489450642414671,0.07354239877501761,0.021993181197337525,0.012172333652310208,0.027478610273325776,0.011967878361963129,0.033162008519773516,0.009846583467668084,0.055474237760070086,0.3489450642414671,0.023103496472498812,0.009607577828627223,0.0,0.007999264571550561,0.00562040710786104,0.06812044747040506,0.1971557243586102,0.25114897633084377,0.3489450642414671,0.14968418598652633,0.03663598035654051,0.02253168904163761,0.037322533481747355,0.0,0
61,0.29408785777768276,0.09425730412539753,0.014587717577850112,0.01352029629415792,0.04779110481099735,0.0015708964987914383,0.041719914697790565,0.17650389482697107,0.262737321801513,0.3058104093688186,0.1549655552200952,0.016613763108042412,0.0077613497684194295,0.0,0.007516425520754865,0.19562058395844642,0.1478294998862978,0.3058104093688186,0.3058104093688186,0.3006230174138756,0.018763029544693593,0.032176991539941864,0.057862105420915584,0.0,0
62,0.3287744025606115,0.19877059618262574,0.05324848611872269,0.006245193679432382,0.13275190742201298,0.02020380735336926,0.0,0.02764705275947367,0.3287744025606115,0.3287744025606115,0.032838998962322,0.03746182960457243,0.0,0.009987317951938133,0.004546357277922127,0.012834532988911088,0.09228109119381891,0.16555722750419888,0.3287744025606115,0.3287744025606115,0.12524187621510655,0.195866033470497,0.18226941294524068,0.00479154835890924,0
63,0.40277652796795577,0.016552374780828615,0.0021561672706566838,0.0,0.04734885863824685,0.0,0.02353880397101717,0.007629378980221723,0.11569009277481382,0.40277652796795577,0.23811135799108785,0.027966581471966442,0.0,0.002732922776796657,0.0,0.0,0.0013216113081012436,0.18913829149374276,0.40277652796795577,0.06325166594898687,0.052767283706324844,0.028962116813639485,0.059120785784927604,0.019884995929699632,0
64,0.08312180133588602,0.03280709904047482,0.01262955068907538,0.16877111127699157,0.5475688772379272,0.11489735922150936,0.04682935807168718,0.003684318051256566,0.01922360438018449,0.047576067109491645,0.06054609764270844,0.017600576846260083,0.24855507376670916,0.5475688772379272,0.37274263123809653,0.010944931864152945,0.050668515275238024,0.10087916158633745,0.12491220860205882,0.2186744903444645,0.09469100230663262,0.01231808845085451,0.040496887205740295,0.0,0
65,0.29671101510443776,0.07783317226158368,0.0,0.0,0.11567010448973641,0.004772106388899934,0.010846831153955632,0.030370582680749405,0.29671101510443776,0.29671101510443776,0.12095814441245636,0.06674539235901712,0.035171097429728224,0.027805671865957636,0.0702329040356676,0.06790680430583369,0.029450473161251815,0.29671101510443776,0.29671101510443776,0.21440278347221323,0.08559786908333343,0.0500732406535999,0.2567007218664234,0.029584959695138056,0
66,0.312349806296223,0.312349806296223,0.13466911325161568,0.03408392227878344,0.14798030979768106,0.09295860157605683,0.08511625837643266,0.21442950474673966,0.26370365287384556,0.312349806296223,0.08767385454098271,0.020196936709299895,0.0029210738899108067,0.004421491422156969,0.014282642219955935,0.002885278253288642,0.14944250311287405,0.10844619623133167,0.312349806296223,0.312349806296223,0.10285505539363043,0.14480939196895717,0.18047150636039902,0.05309050316312265,0
